LineRef;Station;Direction;Route;StopSeq
22010;de:08212:1207;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;17
22010;de:08212:1206;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;18
22010;de:08212:1201;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;19
22010;de:08212:89;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;20
22010;de:08212:98;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;21
22010;de:08212:74;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;22
22010;de:08212:1013;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;23
22010;de:08212:1012;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;24
22010;de:08212:1011;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;25
22010;de:08212:1003;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;26
22010;de:08212:1004;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;27
22010;de:08212:39;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;28
22010;de:08212:41;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;29
22010;de:08212:1101;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;30
22010;de:08212:1103;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;31
22010;de:08212:1104;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;32
22010;de:08212:1105;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;33
22010;de:08212:1106;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;34
22010;de:08212:1110;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;35
22010;de:08212:1111;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;36
22010;de:08212:1114;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;37
22010;de:08212:1115;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;38
22010;de:08215:1124;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;39
22010;de:08215:1120;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;40
22010;de:08215:1122;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;41
22010;de:08215:1123;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;42
22010;de:08215:1131;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;43
22010;de:08215:1132;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;44
22010;de:08215:1133;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;45
22010;de:08215:1151;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;46
22010;de:08215:1152;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;47
22010;de:08215:1153;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;48
22010;de:08215:1154;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;49
22010;de:08215:1155;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;50
22010;de:08215:1156;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;51
22010;de:08215:1157;H;Bad Herrenalb - Marxzell - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;52
