LineRef;Station;Direction;Route;StopSeq
22011;de:08212:1208;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;18
22011;de:08212:1207;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;19
22011;de:08212:1206;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;20
22011;de:08212:1201;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;21
22011;de:08212:89;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;22
22011;de:08212:98;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;23
22011;de:08212:74;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;24
22011;de:08212:1013;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;25
22011;de:08212:1012;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;26
22011;de:08212:1011;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;27
22011;de:08212:1003;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;28
22011;de:08212:1004;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;29
22011;de:08212:39;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;30
22011;de:08212:41;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;31
22011;de:08212:1101;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;32
22011;de:08212:1103;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;33
22011;de:08212:1104;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;34
22011;de:08212:1105;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;35
22011;de:08212:1106;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;36
22011;de:08212:1110;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;37
22011;de:08212:1111;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;38
22011;de:08212:1114;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;39
22011;de:08212:1115;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;40
22011;de:08215:1124;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;41
22011;de:08215:1120;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;42
22011;de:08215:1122;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;43
22011;de:08215:1123;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;44
22011;de:08215:1131;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;45
22011;de:08215:1132;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;46
22011;de:08215:1133;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;47
22011;de:08215:1151;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;48
22011;de:08215:1152;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;49
22011;de:08215:1153;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;50
22011;de:08215:1154;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;51
22011;de:08215:1155;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;52
22011;de:08215:1156;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;53
22011;de:08215:1157;H;Ittersbach - Langensteinbach - Busenbach - Ettlingen - Karlsruhe - Neureut - Eggenstein - Leopoldshafen - Hochstetten;54
